name,model,tree_length
11194,JTT+F+G,0.008
5992,WAG+F+G,2.748
7308,LG+F,0.468
3628,JTT+F,2.003
13435,Poisson+F+G,2.210
5942,JTT+F+G,2.458
9139,Poisson+F+G,0.507
9177,LG+F,0.553
1537,Poisson+F+G,1.100
7564,WAG+F,2.471
9602,JTT+F+G,0.032
942,Poisson+F+G,1.221
2126,Poisson+F,1.190
904,LG+F+G,1.572
28919,FLU+F+G,2.385
10383,FLU+F+G,1.804
11801,LG+F+G,0.679
6758,WAG+F+G,0.010
2649,FLU+F,0.911
6788,JTT+F+G,0.758
10953,Poisson+F+G,1.389
10693,LG+F+G,0.718
2851,Poisson+F+G,1.304
1266,LG+F,3.275
28682,Poisson+F+G,0.188
28972,LG+F,1.266
7567,Poisson+F+G,0.274
2076,Poisson+F,0.894
2680,FLU+F,0.783
3466,JTT+F+G,5.680
40640,JTT+F+G,0.016
31960,Poisson+F,0.315
15379,FLU+F,0.473
35898,JTT+F,0.986
2388,WAG+F,0.439
3107,LG+F,1.414
37326,Poisson+F+G,0.701
2363,FLU+F,4.431
218,JTT+F,1.247
1131,JTT+F,2.326
28019,LG+F+G,1.065
6208,WAG+F+G,2.090
24963,JTT+F+G,3.063
22388,LG+F+G,0.645
12267,WAG+F,1.909
5296,FLU+F,0.106
38081,Poisson+F,1.539
24309,FLU+F+G,0.173
33621,FLU+F,1.316
5775,FLU+F,0.912
21202,FLU+F,0.599
4839,JTT+F,1.700
8091,LG+F+G,2.983
33329,WAG+F,0.424
3361,LG+F,0.007
1000,LG+F,0.754
12537,Poisson+F+G,0.612
5817,FLU+F+G,0.625
5757,WAG+F,2.677
9178,Poisson+F,1.257
17801,Poisson+F+G,0.381
9028,Poisson+F,0.077
5903,Poisson+F+G,0.795
12556,LG+F+G,0.531
29031,JTT+F+G,1.575
1781,JTT+F+G,2.568
10923,FLU+F+G,1.299
6103,LG+F+G,0.277
5068,LG+F,0.313
11190,LG+F+G,0.646
6742,FLU+F+G,0.941
7752,WAG+F,0.275
44727,LG+F+G,0.582
31606,WAG+F,0.284
9176,LG+F,1.435
7770,FLU+F,2.448
10781,WAG+F,0.609
12963,Poisson+F+G,3.401
17610,JTT+F+G,0.234
7278,WAG+F,0.114
10289,FLU+F,0.110
12597,Poisson+F,0.690
11826,JTT+F,1.848
7309,LG+F,0.692
1871,JTT+F+G,0.162
13986,FLU+F+G,1.582
10262,WAG+F,0.375
5557,Poisson+F+G,1.316
10507,Poisson+F+G,0.225
18109,Poisson+F+G,3.327
32195,JTT+F,0.198
8821,JTT+F,3.481
13058,LG+F,3.227
15831,Poisson+F+G,2.980
6878,JTT+F+G,1.648
4964,Poisson+F,3.323
2503,Poisson+F,1.362
6212,FLU+F+G,0.612
4834,Poisson+F,1.852
9310,LG+F,0.620
9786,WAG+F,0.503
22088,JTT+F+G,0.042
8900,LG+F+G,1.043
2405,Poisson+F+G,0.755
13255,LG+F+G,2.885
27366,JTT+F+G,1.440
1900,JTT+F,1.172
12049,LG+F+G,2.399
37854,JTT+F,0.068
36718,FLU+F,0.931
39403,Poisson+F+G,0.033
45262,WAG+F,0.624
22088,Poisson+F+G,0.042
6134,LG+F+G,0.987
6768,LG+F,2.496
10438,WAG+F,0.342
959,JTT+F,2.399
42561,LG+F,0.096
844,FLU+F+G,3.542
40063,Poisson+F+G,0.353
2822,FLU+F,2.690
33857,LG+F,0.653
7328,LG+F+G,0.795
3890,WAG+F+G,0.152
7422,WAG+F,1.567
14428,Poisson+F+G,1.481
3958,LG+F,0.569
8517,LG+F,0.763
20565,LG+F+G,1.500
31015,JTT+F+G,2.242
19680,LG+F,0.652
26352,LG+F,0.397
4773,FLU+F+G,2.952
3244,JTT+F,1.672
4409,LG+F,0.693
8259,JTT+F+G,2.232
24069,WAG+F,1.627
9115,WAG+F,0.429
12945,Poisson+F,2.609
12904,FLU+F,3.169
10758,LG+F,0.325
10887,Poisson+F+G,1.080
15371,JTT+F+G,0.519
24082,FLU+F,1.891
15968,LG+F,0.385
17516,WAG+F+G,0.072
5431,FLU+F+G,5.013
2985,Poisson+F+G,0.246
8937,LG+F+G,2.065
12815,Poisson+F,1.185
2628,LG+F+G,3.631
1478,Poisson+F+G,1.512
2168,FLU+F+G,3.765
18049,FLU+F+G,0.094
35069,WAG+F+G,0.841
8771,LG+F,0.200
4849,JTT+F+G,0.210
13262,LG+F+G,2.670
2631,Poisson+F+G,0.322
26998,FLU+F+G,0.631
10733,Poisson+F+G,0.672
4223,FLU+F+G,0.538
12439,LG+F,0.124
8709,JTT+F+G,2.531
12926,WAG+F,0.343
13362,JTT+F,0.450
9137,FLU+F,3.352
1457,JTT+F+G,0.285
9481,FLU+F+G,1.104
933,LG+F+G,0.854
10923,WAG+F,0.863
11367,JTT+F,1.864
2539,FLU+F,3.285
9929,LG+F,1.493
14057,Poisson+F,0.682
9396,Poisson+F+G,0.586
34486,WAG+F,2.321
11590,LG+F,0.521
11317,FLU+F+G,0.069
7637,LG+F+G,1.008
9651,Poisson+F,2.395
8293,FLU+F+G,1.045
22320,JTT+F,1.205
6657,JTT+F,0.044
7753,Poisson+F+G,2.150
30703,JTT+F,0.208
4769,WAG+F+G,1.254
445,LG+F,0.064
15651,Poisson+F+G,0.541
43844,LG+F+G,0.122
22394,FLU+F+G,0.737
43292,JTT+F,3.246
16418,Poisson+F+G,2.945
8829,WAG+F+G,3.004
10505,FLU+F+G,0.374
168,JTT+F,16.144
35523,FLU+F+G,0.759
29667,WAG+F+G,0.071
1107,JTT+F+G,2.795
12117,WAG+F,1.188
43721,Poisson+F,0.513
21491,FLU+F,0.188
5405,FLU+F,1.383
23668,Poisson+F,0.403
3760,WAG+F+G,1.102
2337,LG+F+G,10.504
21458,FLU+F,2.474
17581,Poisson+F+G,1.651
28075,WAG+F+G,2.431
5427,WAG+F,0.823
8683,JTT+F,0.013
4883,FLU+F+G,1.621
9924,WAG+F,0.023
6287,Poisson+F,1.145
12561,LG+F+G,0.114
10055,FLU+F+G,0.088
21121,Poisson+F+G,1.120
7930,LG+F,3.333
5483,Poisson+F+G,1.206
2172,WAG+F+G,1.297
17710,FLU+F,0.677
13425,WAG+F+G,1.291
36327,LG+F+G,0.257
361,WAG+F+G,1.880
7649,FLU+F+G,1.408
17698,LG+F,2.632
13154,JTT+F,2.506
10857,LG+F+G,0.902
31951,LG+F,0.319
10759,LG+F,0.281
9609,WAG+F,1.829
1846,JTT+F,2.438
8294,Poisson+F+G,4.177
11292,WAG+F+G,0.312
40193,FLU+F+G,0.216
6651,Poisson+F+G,2.030
8316,WAG+F+G,0.889
12438,LG+F,0.736
8967,JTT+F,1.426
4187,JTT+F,0.932
4464,JTT+F,0.842
22211,WAG+F+G,1.419
10480,WAG+F+G,2.474
8770,LG+F,1.790
10450,JTT+F+G,1.813
18486,FLU+F+G,3.258
9054,WAG+F+G,0.982
1703,Poisson+F+G,0.679
4898,LG+F,3.418
3356,LG+F+G,2.532
13175,WAG+F+G,1.004
631,WAG+F+G,1.895
39938,LG+F+G,3.185
7636,FLU+F,1.251
4222,Poisson+F,0.862
42218,WAG+F,0.512
7973,JTT+F+G,2.017
6066,Poisson+F,0.233
3959,LG+F,0.325
31762,FLU+F,1.122
8516,LG+F,2.351
17459,JTT+F+G,2.909
4889,Poisson+F,1.485
7319,FLU+F+G,1.251
4372,Poisson+F,1.282
6769,LG+F,0.393
34997,LG+F,0.744
30218,WAG+F+G,1.906
6136,Poisson+F,0.114
13601,Poisson+F+G,0.468
12767,WAG+F+G,1.673
4593,LG+F+G,1.677
37741,WAG+F+G,1.837
23388,FLU+F,3.526
8646,WAG+F+G,0.639
4408,LG+F,0.266
10306,FLU+F,3.182
4581,Poisson+F+G,3.854
33807,FLU+F+G,0.630
23363,WAG+F,2.946
7614,WAG+F,1.024
31248,FLU+F,1.032
10100,JTT+F+G,0.056
722,Poisson+F+G,0.203
6349,LG+F+G,0.058
11288,FLU+F+G,1.292
44669,LG+F,1.938
5611,WAG+F,0.218
4757,Poisson+F,0.103
4661,Poisson+F+G,0.745
7428,Poisson+F+G,2.550
911,JTT+F+G,0.905
36638,LG+F+G,0.429
5319,FLU+F,1.848
3915,FLU+F+G,0.728
11832,WAG+F+G,0.443
34814,WAG+F+G,0.671
7155,LG+F+G,2.118
12303,FLU+F,1.966
1902,LG+F+G,0.459
12847,JTT+F+G,0.251
7931,LG+F,1.273
21843,Poisson+F,2.208
1077,JTT+F,1.081
6091,JTT+F+G,1.536
4626,JTT+F+G,0.795
1594,JTT+F,0.317
28247,WAG+F,0.422
21504,LG+F+G,0.374
896,Poisson+F+G,5.158
3649,LG+F+G,0.421
9956,LG+F+G,3.897
23149,FLU+F+G,1.351
6461,JTT+F,2.082
9928,LG+F,0.578
7303,WAG+F+G,1.693
38204,WAG+F+G,0.183
11198,JTT+F,0.648
17493,FLU+F+G,0.151
5564,JTT+F+G,2.493
29550,LG+F+G,0.725
39827,LG+F,2.502
2225,FLU+F,2.176
29654,Poisson+F+G,0.511
1098,JTT+F+G,0.076
6182,JTT+F,4.998
2455,LG+F+G,1.413
1048,WAG+F+G,3.259
3887,Poisson+F+G,4.087
29728,JTT+F+G,0.349
444,LG+F,1.170
5836,LG+F,0.733
3733,Poisson+F+G,0.169
2207,WAG+F,0.119
8174,Poisson+F+G,4.370
4376,JTT+F+G,0.327
24004,LG+F+G,1.131
12478,Poisson+F+G,2.767
12203,LG+F+G,0.307
5290,LG+F+G,4.930
11631,Poisson+F+G,0.222
37691,FLU+F,1.140
5599,JTT+F+G,0.423
5549,WAG+F+G,0.703
13192,FLU+F+G,1.903
5462,JTT+F,2.186
21115,JTT+F,0.820
8814,LG+F+G,0.360
11725,FLU+F+G,0.410
3517,LG+F+G,4.717
3602,WAG+F+G,1.300
9686,LG+F+G,1.443
5181,JTT+F,0.773
37372,FLU+F,0.627
12478,JTT+F,2.390
4468,Poisson+F+G,3.244
8225,LG+F,0.153
36914,JTT+F,0.634
1204,WAG+F,2.202
17741,Poisson+F,0.220
7995,Poisson+F+G,0.913
8303,Poisson+F,0.418
2010,WAG+F+G,0.073
10137,FLU+F+G,3.566
13962,Poisson+F,3.122
5148,JTT+F,2.684
13341,LG+F+G,1.545
13299,Poisson+F,0.415
1119,Poisson+F,1.456
21053,Poisson+F+G,3.160
5591,Poisson+F,1.562
5019,WAG+F+G,3.021
6612,WAG+F,0.625
1535,JTT+F+G,0.279
21839,JTT+F+G,1.050
6017,LG+F+G,0.263
11275,FLU+F+G,1.036
8043,LG+F,0.971
19847,JTT+F,0.287
15789,FLU+F+G,1.046
27118,FLU+F+G,0.204
1049,Poisson+F,0.730
11084,LG+F+G,1.176
2074,JTT+F,3.871
28479,LG+F,0.102
33193,LG+F,0.138
28447,WAG+F+G,1.298
11322,WAG+F,0.793
10966,JTT+F,0.016
407,WAG+F,1.350
2590,JTT+F+G,0.453
10467,FLU+F+G,0.143
20446,LG+F+G,1.800
2597,JTT+F,0.481
26606,LG+F,0.892
4635,FLU+F,3.685
30235,JTT+F+G,1.740
2214,LG+F+G,1.265
9199,JTT+F,1.169
3618,FLU+F+G,0.131
8185,LG+F+G,2.052
42833,WAG+F+G,0.424
3628,Poisson+F,2.003
9079,JTT+F+G,0.717
13188,WAG+F+G,0.963
9399,LG+F+G,1.287
13158,JTT+F+G,3.221
35050,Poisson+F+G,1.360
13327,WAG+F,1.139
5553,FLU+F+G,0.392
12963,JTT+F,3.200
5395,LG+F,2.397
12442,LG+F+G,5.250
13305,FLU+F,2.036
14401,JTT+F+G,0.404
17713,Poisson+F+G,2.343
2254,LG+F,0.123
5611,Poisson+F+G,0.225
33290,JTT+F+G,0.473
26397,Poisson+F,0.871
43358,Poisson+F+G,0.082
4617,WAG+F,0.720
19941,LG+F+G,0.022
41239,FLU+F,0.081
13408,Poisson+F+G,1.615
3348,FLU+F+G,0.510
7714,LG+F+G,2.414
29611,Poisson+F,0.069
3201,WAG+F,0.274
6986,LG+F+G,0.530
9529,JTT+F+G,2.955
13408,JTT+F+G,1.654
2845,JTT+F,1.331
3709,FLU+F,0.923
10157,JTT+F,0.402
25765,JTT+F+G,1.932
5003,FLU+F+G,0.923
26710,WAG+F+G,2.120
8676,Poisson+F,1.117
14181,WAG+F+G,0.031
7184,JTT+F,1.148
4788,Poisson+F+G,2.066
12870,FLU+F+G,2.102
15070,Poisson+F,0.068
7292,LG+F,0.990
22408,LG+F,0.138
35694,FLU+F,0.556
15120,Poisson+F,0.239
16736,WAG+F+G,1.912
7467,JTT+F,0.947
631,WAG+F,1.675
44097,JTT+F+G,0.696
8042,LG+F,0.198
7261,WAG+F+G,0.813
11114,WAG+F,1.792
1591,Poisson+F+G,1.602
32460,Poisson+F,0.377
2242,JTT+F,1.936
25033,Poisson+F+G,3.106
44980,Poisson+F,1.141
34152,Poisson+F+G,0.025
3275,LG+F+G,1.901
39159,FLU+F,0.921
24262,Poisson+F,0.673
28370,LG+F+G,0.454
5406,JTT+F+G,1.378
6406,FLU+F,1.054
749,FLU+F+G,0.890
6473,WAG+F+G,0.080
6424,WAG+F,3.091
16959,WAG+F+G,1.408
7111,Poisson+F,0.126
5355,Poisson+F,0.818
32199,Poisson+F+G,1.032
22639,FLU+F+G,1.727
3599,Poisson+F,4.478
18035,WAG+F,0.998
3824,FLU+F,3.926
13423,LG+F+G,0.044
11136,FLU+F,1.491
4214,JTT+F+G,0.293
4713,Poisson+F+G,2.425
803,Poisson+F,1.324
7731,WAG+F+G,3.564
27087,FLU+F+G,1.147
17185,Poisson+F,0.109
11749,Poisson+F,0.267
7569,LG+F+G,2.656
8439,WAG+F,0.939
11619,Poisson+F,0.404
6775,LG+F+G,3.109
8006,Poisson+F+G,2.176
11950,WAG+F+G,0.069
3877,FLU+F+G,6.288
953,Poisson+F,2.516
219,FLU+F+G,8.819
3641,Poisson+F+G,0.166
40258,JTT+F,2.461
6123,WAG+F+G,0.892
5654,JTT+F,2.791
37903,JTT+F+G,2.541
8804,JTT+F+G,0.195
4918,FLU+F,1.466
12925,JTT+F+G,1.213
8224,LG+F,0.620
4744,JTT+F+G,0.028
783,JTT+F+G,1.653
19240,JTT+F,1.301
3015,FLU+F,2.780
18804,WAG+F,0.076
7811,JTT+F+G,2.399
32007,LG+F+G,5.729
753,WAG+F+G,0.957
2576,LG+F+G,0.568
1130,FLU+F+G,1.271
21656,JTT+F+G,0.226
11907,FLU+F,0.050
2033,LG+F,0.096
23031,WAG+F+G,0.360
3787,FLU+F+G,0.699
9875,LG+F+G,1.455
11670,JTT+F+G,0.506
34686,WAG+F+G,1.117
13128,Poisson+F,0.376
24127,LG+F+G,2.863
12320,LG+F+G,0.286
6897,Poisson+F+G,0.212
8724,WAG+F+G,2.642
20044,JTT+F+G,3.180
10682,JTT+F,0.109
35094,WAG+F+G,1.623
10062,JTT+F+G,2.651
11925,WAG+F,0.380
10361,JTT+F,0.688
22623,WAG+F+G,1.758
2195,FLU+F+G,0.470
35044,JTT+F+G,0.439
18826,FLU+F,0.754
3037,WAG+F,3.585
7698,JTT+F,1.807
1821,FLU+F,3.388
9366,JTT+F,2.186
9466,WAG+F+G,1.608
9685,JTT+F,0.168
4129,FLU+F,2.493
25897,WAG+F,0.603
1953,Poisson+F,0.945
7464,Poisson+F,0.115
12385,JTT+F+G,0.718
18026,Poisson+F,0.083
5394,LG+F,3.421
10532,JTT+F+G,3.538
8900,FLU+F,0.867
18176,Poisson+F,0.186
13111,WAG+F,1.638
1821,LG+F+G,3.710
5770,Poisson+F,0.296
6139,FLU+F+G,1.495
1803,WAG+F,0.285
1803,Poisson+F,0.285
7534,Poisson+F,0.067
13419,FLU+F,0.276
16362,LG+F,0.226
26589,JTT+F+G,1.967
15604,LG+F,0.602
2713,FLU+F+G,0.103
10634,WAG+F+G,0.893
5059,Poisson+F,1.075
3695,Poisson+F,0.842
1733,LG+F,1.475
10834,LG+F,2.495
7521,JTT+F,0.194
9842,LG+F+G,1.112
5109,Poisson+F,1.562
6855,WAG+F+G,0.076
4458,FLU+F+G,0.476
6885,JTT+F+G,2.788
3821,Poisson+F+G,1.343
12317,LG+F+G,1.127
6517,Poisson+F+G,0.021
5384,LG+F+G,2.081
11026,WAG+F+G,0.029
3101,FLU+F+G,3.923
4198,LG+F+G,1.072
29006,FLU+F+G,1.318
17565,LG+F,0.303
4593,LG+F,1.467
2903,JTT+F,1.153
105,JTT+F+G,4.660
878,FLU+F,1.697
11923,Poisson+F+G,0.407
4973,Poisson+F+G,0.053
3634,LG+F,0.923
9016,JTT+F,1.262
8422,JTT+F+G,0.078
2829,JTT+F+G,1.888
12503,JTT+F+G,0.800
4259,FLU+F,1.382
33009,WAG+F+G,1.929
4108,FLU+F+G,3.100
6804,LG+F,0.861
17289,Poisson+F,0.461
3451,FLU+F+G,0.435
11445,Poisson+F,0.345
11576,WAG+F+G,3.336
13601,Poisson+F,0.373
20204,FLU+F,0.020
4773,FLU+F,1.514
13311,JTT+F+G,0.176
13751,Poisson+F,0.958
12825,JTT+F,0.953
13261,WAG+F,0.514
1816,LG+F+G,3.143
4290,FLU+F,0.470
45011,JTT+F,2.211
9230,JTT+F+G,2.694
485,WAG+F+G,1.048
784,Poisson+F+G,1.266
455,JTT+F+G,2.909
541,WAG+F,0.344
33543,FLU+F+G,1.132
16565,FLU+F+G,0.035
6295,FLU+F,0.677
1811,Poisson+F+G,0.130
12099,FLU+F+G,2.268
4527,Poisson+F+G,1.190
2709,WAG+F+G,1.207
3242,LG+F+G,0.678
18684,FLU+F,0.300
39322,JTT+F+G,0.275
6225,JTT+F+G,0.252
43358,WAG+F,0.080
11787,WAG+F,2.808
5250,WAG+F+G,1.303
6754,WAG+F,0.972
22223,WAG+F,0.288
12608,LG+F+G,0.006
5280,JTT+F+G,2.935
43672,WAG+F,1.438
8845,Poisson+F,1.583
581,Poisson+F,2.447
588,WAG+F,0.696
4487,LG+F+G,0.449
8915,Poisson+F,0.308
11246,FLU+F,0.140
9423,LG+F,0.376
13224,Poisson+F,0.029
7437,JTT+F+G,1.432
4112,WAG+F+G,2.332
10943,LG+F+G,1.856
10914,JTT+F+G,0.156
44166,LG+F+G,1.900
9645,LG+F,0.213
28491,JTT+F,2.117
6742,LG+F+G,0.863
18942,LG+F,0.242
21579,JTT+F,0.863
6775,JTT+F+G,2.929
7638,Poisson+F,0.462
26013,FLU+F+G,0.569
14682,FLU+F+G,1.052
43633,LG+F,0.902
8780,WAG+F,0.039
5524,JTT+F,2.054
21053,JTT+F,2.905
8232,Poisson+F+G,4.260
5700,WAG+F+G,1.263
32601,FLU+F+G,1.382
6943,Poisson+F+G,0.367
8288,FLU+F,0.271
40402,JTT+F,0.526
1683,FLU+F,0.784
9890,JTT+F+G,0.779
11577,Poisson+F+G,0.425
20093,Poisson+F,1.081
1846,FLU+F+G,2.910
1668,WAG+F,2.329
44246,FLU+F,0.162
7167,JTT+F+G,1.582
33193,JTT+F,0.138
4545,FLU+F,0.329
5425,Poisson+F+G,0.487
2223,LG+F+G,3.350
12932,LG+F,0.145
630,Poisson+F,0.098
6805,LG+F,0.530
12811,Poisson+F+G,0.165
13057,WAG+F,2.253
13195,Poisson+F,0.860
8846,FLU+F,0.134
6370,FLU+F+G,0.982
8864,WAG+F,1.341
4084,WAG+F,0.688
5868,LG+F+G,0.956
1554,LG+F,0.759
29199,FLU+F+G,0.104
1629,FLU+F+G,1.495
11169,JTT+F+G,1.660
20518,FLU+F,2.754
4567,WAG+F,0.659
19976,LG+F+G,0.502
29138,Poisson+F,0.055
16160,JTT+F+G,0.187
10835,LG+F,0.052
26939,LG+F+G,0.750
36520,Poisson+F,2.292
4097,FLU+F+G,1.121
35867,FLU+F+G,0.473
3492,WAG+F,2.149
7723,LG+F+G,0.434
2966,WAG+F+G,0.046
22036,Poisson+F,0.183
6879,WAG+F,1.371
11888,FLU+F,1.159
3171,WAG+F,0.478
23069,LG+F,0.632
827,LG+F+G,0.677
10227,JTT+F,4.559
3479,FLU+F,1.773
28410,Poisson+F+G,0.289
26146,JTT+F+G,0.145
15605,LG+F,0.149
6620,FLU+F+G,0.860
11922,LG+F+G,0.830
1732,LG+F,0.354
3051,Poisson+F,0.843
3453,LG+F,0.853
1215,Poisson+F,0.163
30819,LG+F+G,1.684
18942,WAG+F,0.242
9330,Poisson+F+G,0.774
4592,LG+F,0.607
7841,Poisson+F+G,0.372
11439,JTT+F+G,0.809
1913,JTT+F+G,2.120
44214,FLU+F+G,0.277
10475,Poisson+F+G,1.680
7589,Poisson+F,0.112
27784,WAG+F+G,1.185
7717,JTT+F,0.239
3101,Poisson+F,2.147
14149,FLU+F,2.483
2696,WAG+F+G,1.336
37254,Poisson+F+G,0.281
2646,JTT+F+G,0.731
5712,JTT+F,1.063
2697,Poisson+F+G,0.525
3520,LG+F+G,0.974
8055,WAG+F,0.594
8027,FLU+F+G,0.203
12708,JTT+F,0.296
9644,LG+F,2.636
7578,WAG+F+G,1.040
7415,Poisson+F+G,0.607
5975,FLU+F+G,5.218
3054,JTT+F+G,2.479
40272,JTT+F+G,0.731
2923,Poisson+F+G,0.178
8077,FLU+F,1.818
3524,Poisson+F,1.398
5813,Poisson+F,1.489
3084,WAG+F+G,0.229
3474,Poisson+F,1.382
5943,Poisson+F,0.345
8594,FLU+F,0.622
9635,FLU+F+G,0.154
42415,WAG+F+G,0.114
1633,WAG+F+G,3.802
25479,FLU+F+G,0.821
13376,LG+F+G,0.388
39535,FLU+F,1.462
18490,WAG+F,1.531
14978,FLU+F,1.992
3989,WAG+F,1.154
5871,Poisson+F+G,1.715
2316,JTT+F+G,3.968
15887,Poisson+F,0.819
6020,LG+F+G,1.606
3962,FLU+F,0.933
11578,WAG+F,2.824
36551,LG+F+G,0.450
6589,FLU+F,1.717
7028,WAG+F+G,0.145
18151,FLU+F,2.500
2304,JTT+F,2.658
3940,WAG+F,0.187
11052,WAG+F,2.919
3504,JTT+F+G,2.332
42195,JTT+F+G,1.279
1363,WAG+F+G,0.925
13244,FLU+F+G,2.591
6048,WAG+F,0.325
31394,LG+F+G,0.786
30925,LG+F,0.074
8580,FLU+F,0.162
41413,LG+F,0.865
7975,Poisson+F,0.580
3415,WAG+F+G,0.203
1818,FLU+F+G,0.899
7139,JTT+F+G,0.920
8088,WAG+F,3.386
20080,LG+F,1.518
1160,WAG+F,0.691
21514,FLU+F+G,3.666
12236,JTT+F,1.155
8063,FLU+F,3.547
3756,Poisson+F,2.046
1512,Poisson+F,0.977
4883,FLU+F,1.318
7825,Poisson+F,0.598
2207,WAG+F+G,0.133
8041,WAG+F,0.161
36377,Poisson+F,0.853
28399,JTT+F,2.070
11231,LG+F+G,1.640
8549,FLU+F,0.860
1142,FLU+F,1.788
6235,Poisson+F+G,4.451
8944,Poisson+F+G,1.578
12597,FLU+F+G,1.041
5706,JTT+F,0.968
3145,WAG+F+G,0.150
6554,FLU+F,0.148
11062,FLU+F+G,0.757
22187,LG+F,1.469
7469,JTT+F+G,1.028
39503,WAG+F,1.082
35800,WAG+F,0.929
2310,JTT+F,1.825
3954,WAG+F,1.525
21044,FLU+F+G,1.336
9769,Poisson+F+G,1.202
11046,WAG+F,1.375
763,WAG+F,0.988
1722,JTT+F+G,3.136
2787,JTT+F+G,0.455
9433,LG+F+G,0.899
741,FLU+F,3.607
10670,FLU+F+G,1.831
2757,WAG+F+G,5.194
14987,WAG+F,0.653
3976,FLU+F,0.078
18167,WAG+F,1.592
8658,Poisson+F,0.096
31910,WAG+F+G,0.429
8708,Poisson+F,0.064
41675,LG+F,1.101
6811,FLU+F+G,1.222
28650,WAG+F+G,2.907
2930,LG+F+G,1.627
11587,FLU+F,0.983
11586,Poisson+F,1.449
6576,WAG+F,1.846
16307,Poisson+F+G,0.680
25022,JTT+F+G,2.044
4573,WAG+F,0.717
32695,JTT+F+G,1.339
8870,WAG+F,0.138
4090,WAG+F,0.516
13061,FLU+F,0.235
9234,JTT+F,1.337
11528,WAG+F+G,2.677
9804,FLU+F+G,1.795
346,Poisson+F+G,3.927
16982,WAG+F,0.761
4205,Poisson+F+G,1.238
10980,FLU+F+G,1.822
512,Poisson+F,1.034
18956,JTT+F+G,2.978
2877,JTT+F+G,0.735
3775,LG+F,1.257
20813,Poisson+F+G,1.370
4156,FLU+F+G,3.604
1087,Poisson+F+G,1.516
8852,FLU+F,0.972
13185,Poisson+F+G,0.261
4551,FLU+F,0.087
10532,LG+F+G,3.739
4059,WAG+F,2.344
12872,LG+F,0.338
6945,LG+F,1.020
38853,LG+F,1.079
18842,Poisson+F,1.432
29058,FLU+F+G,0.132
42625,JTT+F,0.623
3888,Poisson+F,1.738
7703,JTT+F,0.337
5214,FLU+F+G,3.590
39818,WAG+F,1.071
3373,Poisson+F,2.035
11855,FLU+F,0.349
23797,JTT+F,1.070
27315,WAG+F+G,6.208
18956,WAG+F,2.154
38351,Poisson+F+G,10.659
3147,FLU+F,3.239
10719,JTT+F,0.554
10233,JTT+F,0.201
6886,FLU+F,0.983
11877,WAG+F,0.527
24360,JTT+F+G,0.231
14396,WAG+F+G,2.706
4842,LG+F,1.405
3486,WAG+F,2.554
3983,LG+F,2.008
20000,Poisson+F,0.337
3357,Poisson+F+G,0.090
38776,JTT+F,2.180
37613,LG+F,0.223
19915,JTT+F,2.768
11252,FLU+F,1.900
17205,Poisson+F+G,0.225
5611,JTT+F+G,0.219
11212,Poisson+F,0.703
13056,Poisson+F,1.363
11342,Poisson+F,0.643
26498,JTT+F,0.946
6740,WAG+F,0.553
13106,Poisson+F,1.773
5307,Poisson+F+G,1.306
22186,LG+F,1.640
9981,WAG+F+G,2.933
6248,FLU+F,1.354
9951,JTT+F+G,1.136
8529,FLU+F+G,1.087
10805,WAG+F+G,3.119
2922,FLU+F+G,0.895
456,LG+F+G,1.228
18690,FLU+F,4.022
6762,FLU+F,0.071
11793,WAG+F,0.196
10834,JTT+F,2.451
555,WAG+F,3.085
6664,WAG+F+G,1.152
6281,FLU+F,1.225
11270,WAG+F,0.708
2348,JTT+F+G,0.254
6789,WAG+F,0.435
2398,WAG+F+G,1.428
2126,JTT+F,1.338
11778,FLU+F,2.458
28825,FLU+F+G,2.445
1374,FLU+F,0.392
4605,LG+F+G,3.068
24669,Poisson+F,1.646
44670,Poisson+F,0.516
5341,JTT+F+G,3.122
32290,FLU+F+G,0.151
9833,JTT+F,0.226
34374,LG+F+G,2.535
8794,WAG+F,1.510
30924,LG+F,0.116
27140,LG+F,0.405
7526,WAG+F+G,2.749
40416,JTT+F,0.715
5897,LG+F+G,3.082
9351,LG+F+G,0.142
24986,JTT+F,0.615
43289,JTT+F+G,0.012
18802,LG+F,3.164
12158,FLU+F+G,4.398
24235,FLU+F+G,1.519
10357,Poisson+F+G,1.000
39620,LG+F+G,1.136
43773,LG+F,1.937
4553,JTT+F+G,1.496
6334,WAG+F+G,2.304
20888,Poisson+F+G,0.276
3192,Poisson+F,0.308
12000,JTT+F,1.057
8255,FLU+F,2.813
9705,LG+F,0.690
1356,WAG+F,0.787
26417,Poisson+F+G,0.160
42222,LG+F+G,0.127
3590,FLU+F+G,1.561
10005,JTT+F,0.278
11467,JTT+F+G,0.916
3353,WAG+F,0.339
21491,WAG+F+G,0.227
14349,WAG+F,0.359
5880,Poisson+F,0.731
7535,JTT+F,1.287
14759,WAG+F+G,1.920
14663,WAG+F,3.397
39779,FLU+F+G,0.640
3982,LG+F,1.096
42437,Poisson+F+G,2.990
10250,LG+F+G,0.217
7337,Poisson+F+G,0.235
3371,FLU+F,1.783
28285,FLU+F+G,0.683
8533,WAG+F+G,0.316
3679,WAG+F,1.395
2938,WAG+F+G,0.736
43713,FLU+F+G,0.204
1673,LG+F,2.254
12831,JTT+F,0.654
13275,WAG+F,0.760
4284,FLU+F,0.987
5931,WAG+F+G,0.892
